what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338092989329
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338092989422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093003152
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093003581
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093123999
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093129513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093131684
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1338093148587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093148881
error,log,,,"Marker id 2670 not found.",1338093149485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093149690
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093149702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093151041
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093151247
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093155018
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093158587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093176961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093178138
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093183076
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093184396
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093191832
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093199175
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093222981
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093244413
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093247639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093269100
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093270462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093274003
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093276340
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093282389
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093297374
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093299734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093306976
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093312179
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093320320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093348129
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093351473
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093352286
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093361623
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093377254
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093385843
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093401526
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093410923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093414855
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093416887
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093423669
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093437066
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093439101
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093442151
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093457468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093463356
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093463713
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093463786
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093474846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093475072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093486102
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093492928
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093517832
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093522304
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093523422
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093527484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093528709
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093540100
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093540888
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093551291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093551576
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093554414
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093554694
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093554801
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093562350
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093562550
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093618715
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093621360
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093642850
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093655454
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093655778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093660347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093660677
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093660749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093667369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093667572
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093694215
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093698837
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093700266
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093723252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093723598
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093731004
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093734864
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093741423
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093776010
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093777472
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093778607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093778678
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093785770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093785968
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093842602
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093842889
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093853518
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093864169
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093867190
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338093872156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338093876170
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338093878098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338093898477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094094588
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338094104571
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094106080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094107208
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338094127056
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338094127424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338094150956
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338094158169
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338094160663
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338094174144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094185650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094187854
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1338094188022
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338094194960
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338094227204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338094241421
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338094242300
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338094249861
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338094258340
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338094265508
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338094283426
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338094329353
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338094335409
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094358707
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094462854
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338094467306
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338094467814
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.AllMarkersView",1338094482655
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.AllMarkersView",1338094482752
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338094487370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1338094507009
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1338094507256
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1338094512550
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338094516787
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338094561172
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338094565369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094570959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094624049
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAutomatically",1338094630664
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094633244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094635805
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1338094636040
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAutomatically",1338094640178
opened,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338094643524
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338094643577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094647764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094682995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094684861
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094819675
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094822084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094860995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094863893
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094868403
activated,view,org.eclipse.gef,3.6.0.v20100525-1225,"org.eclipse.gef.ui.palette_view",1338094872534
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338094874665
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338094946868
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095009280
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338095015150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338095088765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095092004
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338095520655
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095577555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095583387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095587729
executed,command,org.wso2.developerstudio.eclipse.carbonserver.base,2.0.0,"org.wso2.developerstudio.eclipse.server",1338095591220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095592948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095600618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095604436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095605766
executed,command,org.wso2.developerstudio.eclipse.carbonserver.base,2.0.0,"org.wso2.developerstudio.eclipse.server",1338095609491
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095609989
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095615781
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.run",1338095624035
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095625050
error,log,,,"Module does not exists or module closed",1338095625475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095636230
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095639924
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095642225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095642294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095642593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1338095642604
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338095646046
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338095647846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095656276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095663856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095666124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095677881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095685353
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095712640
executed,command,org.wso2.developerstudio.eclipse.carbonserver.base,2.0.0,"org.wso2.developerstudio.eclipse.server",1338095716803
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095717134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095767440
